Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1040473,-,-,-,33.97,-81.06,-5,60,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2012,1,1,0,30,6.9,0,0,0,0,6,0,0,0,0,94.13,169.06,0.14,1015,1,256,1.1,0.0000,0.0000
2012,1,1,1,30,6.6000000000000005,0,0,0,0,5.9,0,0,0,0,95.41,162.48,0.14,1015,1,255,1,0.0000,0.0000
2012,1,1,2,30,6.300000000000001,0,0,0,0,5.9,0,0,0,0,97.07000000000001,151.09,0.14,1015,0.9,249,0.9,0.0000,0.0000
2012,1,1,3,30,6,0,0,0,0,5.800000000000001,0,0,0,0,98.86,138.8,0.14,1015,0.9,240,0.8,0.0000,0.0000
2012,1,1,4,30,5.5,0,0,0,0,5.5,0,0,0,0,100,126.37,0.14,1015,0.9,232,0.8,0.0000,0.0000
2012,1,1,5,30,5.300000000000001,0,0,0,0,5.300000000000001,0,0,0,0,100,114.09,0.14,1015,0.9,227,0.7000000000000001,0.0000,0.0000
2012,1,1,6,30,5.2,0,0,0,0,5.2,0,0,0,0,100,102.15,0.14,1015,1,220,0.7000000000000001,0.0000,0.0000
2012,1,1,7,30,6,0,0,0,0,5.2,0,0,0,0,94.77,90.14,0.14,1015,1.1,213,1,0.0000,0.0000
2012,1,1,8,30,8.1,42,577,141,0,5.4,42,577,0,141,82.93,80.12,0.14,1015,1.4000000000000001,206,1.3,0.0000,0.0000
2012,1,1,9,30,11,61,750,307,0,5.9,61,750,0,307,70.7,70.87,0.14,1014,1.8,198,1.5,15.5932,12.0616
2012,1,1,10,30,14.5,74,818,439,0,7.2,74,818,0,439,61.44,63.45,0.14,1013,2.2,202,2,23.6765,18.4513
2012,1,1,11,30,17.400000000000002,82,851,525,8,9.4,225,63,7,258,59.2,58.58,0.14,1012,2.3000000000000003,213,2.8000000000000003,14.3389,11.2076
2012,1,1,12,30,18.900000000000002,84,859,552,7,12,222,368,0,423,64.18,56.96,0.14,1010,2.4000000000000004,220,3.1,23.7109,18.5474
2012,1,1,13,30,19.5,82,843,518,3,13.4,234,115,0,293,67.76,58.84,0.14,1009,2.5,222,3.2,16.2607,12.7081
