Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1040473,-,-,-,33.97,-81.06,-5,60,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2015,1,1,0,30,3.1,0,0,0,0,-2.6,0,0,0,0,66.06,169.04,0.13,1021,1.2000000000000002,120,0.5,0.0000,0.0000
2015,1,1,1,30,3,0,0,0,4,-2.7,0,0,0,0,66.39,162.48,0.13,1021,1.2000000000000002,110,0.30000000000000004,0.0000,0.0000
2015,1,1,2,30,2.6,0,0,0,4,-2.6,0,0,0,0,68.55,151.1,0.13,1021,1.2000000000000002,55,0.30000000000000004,0.0000,0.0000
2015,1,1,3,30,2.1,0,0,0,0,-2.6,0,0,0,0,71.23,138.81,0.13,1020,1.3,9,0.5,0.0000,0.0000
2015,1,1,4,30,1.4000000000000001,0,0,0,0,-2.4000000000000004,0,0,0,0,75.75,126.39,0.13,1020,1.3,7,0.7000000000000001,0.0000,0.0000
2015,1,1,5,30,0.8,0,0,0,0,-2.3000000000000003,0,0,0,0,79.58,114.10000000000001,0.13,1020,1.3,18,0.8,0.0000,0.0000
2015,1,1,6,30,0.5,0,0,0,0,-2.3000000000000003,0,0,0,0,81.61,102.16,0.13,1021,1.3,30,0.8,0.0000,0.0000
2015,1,1,7,30,1.3,0,0,0,0,-2.3000000000000003,0,0,0,0,77.18,90.13,0.13,1021,1.4000000000000001,57,0.6000000000000001,0.0000,0.0000
2015,1,1,8,30,3.1,43,567,140,0,-0.9,43,567,0,140,75,80.12,0.13,1021,1.4000000000000001,97,0.5,0.0000,0.0000
2015,1,1,9,30,6,61,762,311,0,-0.5,61,762,0,311,62.89,70.87,0.13,1022,1.4000000000000001,148,0.6000000000000001,15.7964,12.2188
