Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1040473,-,-,-,33.97,-81.06,-5,60,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2008,1,1,0,30,5,0,0,0,0,5,0,0,0,0,100,169.07,0.14,1011,0.9,224,1.1,0.0000,0.0000
2008,1,1,1,30,4.7,0,0,0,0,4.7,0,0,0,0,100,162.48,0.14,1011,0.9,231,1.1,0.0000,0.0000
2008,1,1,2,30,4.6000000000000005,0,0,0,0,4.6000000000000005,0,0,0,0,100,151.09,0.14,1011,0.8,238,1.1,0.0000,0.0000
2008,1,1,3,30,5,0,0,0,0,5,0,0,0,0,100,138.8,0.14,1011,0.9,245,1.1,0.0000,0.0000
2008,1,1,4,30,5.1000000000000005,0,0,0,0,5.1000000000000005,0,0,0,0,100,126.37,0.14,1010,1,251,1.3,0.0000,0.0000
2008,1,1,5,30,5,0,0,0,0,5,0,0,0,0,100,114.09,0.14,1010,1.1,255,1.4000000000000001,0.0000,0.0000
2008,1,1,6,30,5.1000000000000005,0,0,0,0,4.9,0,0,0,0,98.75,102.15,0.14,1011,1.1,263,1.6,0.0000,0.0000
2008,1,1,7,30,5.800000000000001,0,0,0,0,4.7,0,0,0,0,92.45,90.14,0.14,1011,1.1,272,2,0.0000,0.0000
2008,1,1,8,30,7.300000000000001,45,570,143,0,4.800000000000001,45,570,0,143,84.25,80.12,0.14,1012,0.9,280,2.3000000000000003,0.0000,0.0000
2008,1,1,9,30,9.4,61,794,321,0,4.9,61,794,0,321,73.65,70.88,0.14,1012,0.8,290,2.7,16.3028,12.6103
2008,1,1,10,30,10.9,65,906,470,0,3.5,65,906,0,470,60.25,63.45,0.14,1012,0.7000000000000001,295,3,25.3484,19.7543
2008,1,1,11,30,11.5,65,959,565,0,1,65,959,0,565,48.34,58.59,0.14,1012,0.6000000000000001,292,3.3000000000000003,31.3993,24.5423
2008,1,1,12,30,11.5,64,983,600,0,-1.2000000000000002,64,983,0,600,41.47,56.96,0.14,1011,0.5,290,3.5,33.6325,26.3083
2008,1,1,13,30,11.200000000000001,61,973,564,0,-2.5,61,973,0,564,38.39,58.85,0.14,1011,0.5,290,3.6,31.2988,24.4605
2008,1,1,14,30,10.600000000000001,57,934,467,0,-2.9000000000000004,57,934,0,467,38.77,63.940000000000005,0.14,1012,0.5,290,3.5,25.1006,19.5541
2008,1,1,15,30,9.5,49,851,319,0,-3,49,851,0,319,41.37,71.53,0.14,1012,0.5,289,3.1,16.1046,12.4458
2008,1,1,16,30,7.6000000000000005,35,657,139,0,-2.8000000000000003,35,657,0,139,47.77,80.88,0.14,1013,0.5,288,2.5,0.0000,0.0000
2008,1,1,17,30,5.7,0,0,0,0,-2.3000000000000003,0,0,0,0,56.45,91.60000000000001,0.14,1014,0.5,289,2.1,0.0000,0.0000
2008,1,1,18,30,5.1000000000000005,0,0,0,0,-2.4000000000000004,0,0,0,0,58.29,103.04,0.14,1014,0.4,290,2.1,0.0000,0.0000
2008,1,1,19,30,3.7,0,0,0,0,-2.7,0,0,0,0,62.910000000000004,115.02,0.14,1015,0.4,291,2.1,0.0000,0.0000
2008,1,1,20,30,3,0,0,0,0,-3.1,0,0,0,0,64.29,127.32000000000001,0.14,1015,0.4,291,2.1,0.0000,0.0000
2008,1,1,21,30,2.4000000000000004,0,0,0,0,-3.4000000000000004,0,0,0,0,65.57000000000001,139.74,0.14,1016,0.4,291,2,0.0000,0.0000
2008,1,1,22,30,1.9000000000000001,0,0,0,0,-3.6,0,0,0,0,66.82000000000001,152,0.14,1015,0.4,290,1.9000000000000001,0.0000,0.0000
2008,1,1,23,30,1.5,0,0,0,0,-3.7,0,0,0,0,68.53,163.22,0.14,1015,0.5,287,1.9000000000000001,0.0000,0.0000
2008,1,2,0,30,1.1,0,0,0,0,-3.6,0,0,0,0,70.8,168.99,0.14,1015,0.5,287,1.9000000000000001,0.0000,0.0000
2008,1,2,1,30,0.6000000000000001,0,0,0,0,-3.4000000000000004,0,0,0,0,74.57000000000001,162.51,0.14,1016,0.4,289,1.9000000000000001,0.0000,0.0000
2008,1,2,2,30,0.30000000000000004,0,0,0,0,-3.6,0,0,0,0,74.88,151.14000000000001,0.14,1016,0.4,296,2.3000000000000003,0.0000,0.0000
2008,1,2,3,30,-0.30000000000000004,0,0,0,0,-5.1000000000000005,0,0,0,0,70.11,138.86,0.14,1017,0.4,304,2.7,0.0000,0.0000
2008,1,2,4,30,-1.3,0,0,0,0,-7.5,0,0,0,0,62.49,126.44,0.14,1018,0.30000000000000004,308,2.8000000000000003,0.0000,0.0000
2008,1,2,5,30,-2.2,0,0,0,0,-9.700000000000001,0,0,0,0,56.34,114.15,0.14,1018,0.30000000000000004,307,2.7,0.0000,0.0000
2008,1,2,6,30,-2.9000000000000004,0,0,0,1,-11.200000000000001,0,0,0,0,52.93,102.2,0.14,1019,0.2,304,2.7,0.0000,0.0000
2008,1,2,7,30,-2.9000000000000004,0,0,0,0,-12,0,0,0,0,49.42,90.15,0.14,1019,0.2,303,2.8000000000000003,0.0000,0.0000
2008,1,2,8,30,-1.9000000000000001,39,704,160,0,-12.700000000000001,39,704,0,160,43.52,80.14,0.14,1020,0.2,305,3.4000000000000004,0.0000,0.0000
2008,1,2,9,30,-0.8,55,867,339,0,-13.4,55,867,0,339,37.97,70.88,0.14,1020,0.30000000000000004,310,3.7,17.2170,13.3174
2008,1,2,10,30,0.30000000000000004,65,942,487,0,-13,65,942,0,487,36.08,63.42,0.14,1021,0.30000000000000004,315,3.7,26.2707,20.4735
2008,1,2,11,30,1.3,74,956,574,0,-12.3,74,956,0,574,35.61,58.53,0.14,1020,0.4,319,3.6,31.9099,24.9422
2008,1,2,12,30,2.2,80,957,603,0,-11.5,80,957,0,603,35.660000000000004,56.870000000000005,0.14,1020,0.4,322,3.6,33.8161,26.4530
2008,1,2,13,30,2.7,79,943,568,0,-10.700000000000001,79,943,0,568,36.61,58.74,0.14,1020,0.4,325,3.5,31.5399,24.6504
2008,1,2,14,30,2.8000000000000003,72,904,471,0,-10.100000000000001,72,904,0,471,38.14,63.81,0.14,1021,0.4,327,3.4000000000000004,25.3388,19.7415
2008,1,2,15,30,2.2,61,819,322,0,-9.700000000000001,61,819,0,322,41.07,71.39,0.14,1021,0.4,329,3.1,16.2771,12.5816
2008,1,2,16,30,0.7000000000000001,41,622,141,0,-9.3,41,622,0,141,47.06,80.74,0.14,1023,0.4,329,2.4000000000000004,0.0000,0.0000
2008,1,2,17,30,-0.8,0,0,0,0,-8.700000000000001,0,0,0,0,55.160000000000004,91.46000000000001,0.14,1024,0.4,328,1.9000000000000001,0.0000,0.0000
2008,1,2,18,30,-1.3,0,0,0,0,-8.6,0,0,0,0,57.71,102.91,0.14,1025,0.4,327,1.8,0.0000,0.0000
2008,1,2,19,30,-2.4000000000000004,0,0,0,0,-8.6,0,0,0,0,62.49,114.88,0.14,1026,0.4,324,1.5,0.0000,0.0000
2008,1,2,20,30,-3.2,0,0,0,0,-8.6,0,0,0,0,66.32000000000001,127.18,0.14,1027,0.30000000000000004,321,1.3,0.0000,0.0000
2008,1,2,21,30,-3.9000000000000004,0,0,0,0,-8.6,0,0,0,0,69.87,139.6,0.14,1028,0.30000000000000004,321,1.2000000000000002,0.0000,0.0000
2008,1,2,22,30,-4.4,0,0,0,0,-8.700000000000001,0,0,0,0,71.88,151.86,0.14,1028,0.30000000000000004,324,1.3,0.0000,0.0000
2008,1,2,23,30,-4.7,0,0,0,0,-8.8,0,0,0,0,73.03,163.08,0.14,1028,0.30000000000000004,326,1.3,0.0000,0.0000
2008,1,3,0,30,-4.9,0,0,0,0,-8.9,0,0,0,0,73.8,168.91,0.14,1029,0.30000000000000004,327,1.3,0.0000,0.0000
2008,1,3,1,30,-5,0,0,0,0,-8.9,0,0,0,0,74.03,162.53,0.14,1029,0.30000000000000004,327,1.3,0.0000,0.0000
2008,1,3,2,30,-5.1000000000000005,0,0,0,0,-8.9,0,0,0,0,74.45,151.19,0.14,1030,0.30000000000000004,329,1.3,0.0000,0.0000
2008,1,3,3,30,-5.2,0,0,0,0,-9,0,0,0,0,74.84,138.92000000000002,0.14,1030,0.30000000000000004,332,1.2000000000000002,0.0000,0.0000
2008,1,3,4,30,-5.4,0,0,0,0,-9,0,0,0,0,75.69,126.49000000000001,0.14,1031,0.30000000000000004,336,1.2000000000000002,0.0000,0.0000
2008,1,3,5,30,-5.6000000000000005,0,0,0,0,-9.1,0,0,0,0,76.36,114.2,0.14,1032,0.30000000000000004,342,1.1,0.0000,0.0000
2008,1,3,6,30,-5.7,0,0,0,0,-9.200000000000001,0,0,0,0,76.19,102.24000000000001,0.14,1032,0.30000000000000004,346,1.1,0.0000,0.0000
2008,1,3,7,30,-4.800000000000001,0,0,0,0,-9.3,0,0,0,0,70.47,90.16,0.14,1033,0.30000000000000004,175,1.7000000000000002,0.0000,0.0000
2008,1,3,8,30,-3,39,684,156,0,-10.3,39,684,0,156,57.33,80.15,0.14,1034,0.30000000000000004,9,2.3000000000000003,0.0000,0.0000
2008,1,3,9,30,-1.1,55,865,338,0,-11,55,865,0,338,46.980000000000004,70.87,0.14,1035,0.30000000000000004,22,2.5,17.1677,13.2796
2008,1,3,10,30,0.5,63,946,487,0,-11,63,946,0,487,41.95,63.39,0.14,1035,0.30000000000000004,28,2.3000000000000003,26.2761,20.4781
2008,1,3,11,30,1.8,67,985,582,0,-10.8,67,985,0,582,38.75,58.46,0.14,1034,0.30000000000000004,30,2.1,32.3670,25.3004
2008,1,3,12,30,2.7,69,994,614,0,-10.5,69,994,0,614,37.12,56.78,0.14,1033,0.30000000000000004,30,1.8,34.4486,26.9489
2008,1,3,13,30,3.2,70,965,573,0,-10.3,70,965,0,573,36.4,58.620000000000005,0.14,1032,0.4,27,1.5,31.8386,24.8853
2008,1,3,14,30,3.1,65,925,476,0,-10.200000000000001,65,925,0,476,37,63.68,0.14,1032,0.4,21,1.3,25.6311,19.9712
2008,1,3,15,30,2.2,56,840,326,0,-10,56,840,0,326,40.08,71.25,0.14,1032,0.4,13,0.9,16.5006,12.7569
2008,1,3,16,30,0.8,39,649,145,0,-6.6000000000000005,39,649,0,145,57.870000000000005,80.60000000000001,0.14,1033,0.4,14,0.6000000000000001,0.0000,0.0000
2008,1,3,17,30,0.1,0,0,0,0,-10.600000000000001,0,0,0,0,44.47,91.32000000000001,0.14,1033,0.4,39,0.6000000000000001,0.0000,0.0000
2008,1,3,18,30,0.1,0,0,0,0,-11.4,0,0,0,0,41.84,102.76,0.14,1033,0.4,59,0.5,0.0000,0.0000
2008,1,3,19,30,-0.7000000000000001,0,0,0,0,-11.200000000000001,0,0,0,0,44.76,114.74000000000001,0.14,1034,0.4,105,0.8,0.0000,0.0000
2008,1,3,20,30,-1.4000000000000001,0,0,0,0,-10.600000000000001,0,0,0,0,49.51,127.04,0.14,1034,0.4,118,1,0.0000,0.0000
2008,1,3,21,30,-1.9000000000000001,0,0,0,0,-10.3,0,0,0,0,52.84,139.47,0.14,1034,0.4,127,1.1,0.0000,0.0000
2008,1,3,22,30,-2.3000000000000003,0,0,0,0,-9.9,0,0,0,0,56,151.72,0.14,1034,0.4,134,1.1,0.0000,0.0000
2008,1,3,23,30,-2.7,0,0,0,0,-9.600000000000001,0,0,0,0,59.13,162.94,0.14,1033,0.4,139,1.1,0.0000,0.0000
2008,1,4,0,30,-2.9000000000000004,0,0,0,0,-9.4,0,0,0,0,60.88,168.81,0.14,1033,0.4,143,1,0.0000,0.0000
2008,1,4,1,30,-3,0,0,0,0,-9.3,0,0,0,0,61.82,162.54,0.14,1033,0.4,149,1,0.0000,0.0000
2008,1,4,2,30,-3.1,0,0,0,0,-9.3,0,0,0,0,62.27,151.24,0.14,1033,0.4,156,0.9,0.0000,0.0000
2008,1,4,3,30,-3.1,0,0,0,0,-9.4,0,0,0,0,62.02,138.97,0.14,1033,0.4,164,0.8,0.0000,0.0000
2008,1,4,4,30,-3.2,0,0,0,0,-9.4,0,0,0,0,62.25,126.54,0.14,1033,0.4,166,0.7000000000000001,0.0000,0.0000
2008,1,4,5,30,-3.4000000000000004,0,0,0,0,-9.3,0,0,0,0,63.46,114.25,0.14,1033,0.4,164,0.6000000000000001,0.0000,0.0000
2008,1,4,6,30,-3.5,0,0,0,0,-9.200000000000001,0,0,0,0,64.42,102.28,0.14,1033,0.4,162,0.5,0.0000,0.0000
2008,1,4,7,30,-2.7,0,0,0,0,-9,0,0,0,0,62.13,90.85000000000001,0.14,1034,0.4,151,0.4,0.0000,0.0000
2008,1,4,8,30,-0.5,40,661,153,0,-9.3,40,661,0,153,51.24,80.16,0.14,1034,0.4,139,0.30000000000000004,0.0000,0.0000
2008,1,4,9,30,2.2,56,848,334,0,-10.3,56,848,0,334,39.03,70.86,0.14,1034,0.4,132,0.4,16.9661,13.1238
2008,1,4,10,30,4.2,64,932,482,0,-10.600000000000001,64,932,0,482,33.230000000000004,63.35,0.14,1034,0.4,130,0.6000000000000001,26.0135,20.2740
2008,1,4,11,30,5.2,67,962,572,0,-10,67,962,0,572,32.4,58.39,0.14,1033,0.5,141,0.6000000000000001,31.8230,24.8760
2008,1,4,12,30,5.9,68,974,603,0,-9.5,68,974,0,603,32.03,56.68,0.14,1032,0.5,155,0.6000000000000001,33.8485,26.4805
2008,1,4,13,30,6.2,66,964,570,0,-9.200000000000001,66,964,0,570,32.17,58.5,0.14,1031,0.5,172,0.6000000000000001,31.6928,24.7728
2008,1,4,14,30,5.9,62,925,474,0,-8.9,62,925,0,474,33.76,63.54,0.14,1030,0.5,184,0.6000000000000001,25.5482,19.9087
2008,1,4,15,30,4.5,53,842,326,0,-7.9,53,842,0,326,40.22,71.11,0.14,1029,0.5,182,0.7000000000000001,16.5218,12.7758
2008,1,4,16,30,2,38,654,146,0,-4.5,38,654,0,146,62.11,80.45,0.14,1029,0.5,174,1,0.0000,0.0000
2008,1,4,17,30,0.2,0,0,0,0,-8.4,0,0,0,0,52.59,91.17,0.14,1029,0.5,173,1.3,0.0000,0.0000
2008,1,4,18,30,-0.4,0,0,0,0,-8.5,0,0,0,0,54.42,102.62,0.14,1029,0.5,174,1.3,0.0000,0.0000
2008,1,4,19,30,-1.2000000000000002,0,0,0,0,-8.3,0,0,0,0,58.620000000000005,114.60000000000001,0.14,1029,0.5,179,1.3,0.0000,0.0000
2008,1,4,20,30,-1.5,0,0,0,0,-8.1,0,0,0,0,60.79,126.9,0.14,1029,0.5,183,1.2000000000000002,0.0000,0.0000
2008,1,4,21,30,-1.7000000000000002,0,0,0,0,-7.9,0,0,0,0,62.4,139.33,0.14,1028,0.5,187,1.2000000000000002,0.0000,0.0000
2008,1,4,22,30,-1.8,0,0,0,0,-7.800000000000001,0,0,0,0,63.58,151.57,0.14,1027,0.6000000000000001,191,1.2000000000000002,0.0000,0.0000
2008,1,4,23,30,-1.9000000000000001,0,0,0,0,-7.800000000000001,0,0,0,0,64.23,162.79,0.14,1027,0.6000000000000001,192,1.1,0.0000,0.0000
2008,1,5,0,30,-1.7000000000000002,0,0,0,4,-7.6000000000000005,0,0,0,0,64.11,168.71,0.14,1026,0.7000000000000001,194,1,0.0000,0.0000
2008,1,5,1,30,-1.1,0,0,0,0,-6.7,0,0,0,0,65.7,162.55,0.14,1026,0.8,199,0.9,0.0000,0.0000
2008,1,5,2,30,-0.8,0,0,0,0,-6,0,0,0,0,67.84,151.28,0.14,1026,0.9,212,0.8,0.0000,0.0000
